"TIME","GEO","AGE","SEX","UNIT","Value"
"2003","Netherlands","Less than 1 year","Males","Number","103,818"
"2003","Netherlands","Less than 1 year","Females","Number","98,568"
"2003","Netherlands","1 year","Males","Number","104,951"
"2003","Netherlands","1 year","Females","Number","100,200"
"2003","Netherlands","2 years","Males","Number","106,544"
"2003","Netherlands","2 years","Females","Number","102,289"
"2003","Netherlands","3 years","Males","Number","104,488"
"2003","Netherlands","3 years","Females","Number","99,431"
"2003","Netherlands","4 years","Males","Number","103,497"
"2003","Netherlands","4 years","Females","Number","98,827"
"2003","Netherlands","5 years","Males","Number","99,862"
"2003","Netherlands","5 years","Females","Number","96,106"
"2003","Netherlands","6 years","Males","Number","99,870"
"2003","Netherlands","6 years","Females","Number","94,451"
"2003","Netherlands","7 years","Males","Number","99,555"
"2003","Netherlands","7 years","Females","Number","95,208"
"2003","Netherlands","8 years","Males","Number","102,318"
"2003","Netherlands","8 years","Females","Number","97,765"
"2003","Netherlands","9 years","Males","Number","101,977"
"2003","Netherlands","9 years","Females","Number","97,606"
"2003","Netherlands","10 years","Males","Number","103,278"
"2003","Netherlands","10 years","Females","Number","98,292"
"2003","Netherlands","11 years","Males","Number","104,438"
"2003","Netherlands","11 years","Females","Number","99,924"
"2003","Netherlands","12 years","Males","Number","105,023"
"2003","Netherlands","12 years","Females","Number","99,821"
"2003","Netherlands","13 years","Males","Number","100,455"
"2003","Netherlands","13 years","Females","Number","96,491"
"2003","Netherlands","14 years","Males","Number","99,761"
"2003","Netherlands","14 years","Females","Number","95,274"
"2003","Netherlands","15 years","Males","Number","100,732"
"2003","Netherlands","15 years","Females","Number","95,463"
"2003","Netherlands","16 years","Males","Number","99,851"
"2003","Netherlands","16 years","Females","Number","95,822"
"2003","Netherlands","17 years","Males","Number","98,222"
"2003","Netherlands","17 years","Females","Number","93,285"
"2003","Netherlands","18 years","Males","Number","97,733"
"2003","Netherlands","18 years","Females","Number","91,851"
"2003","Netherlands","19 years","Males","Number","95,225"
"2003","Netherlands","19 years","Females","Number","90,727"
"2003","Netherlands","20 years","Males","Number","96,257"
"2003","Netherlands","20 years","Females","Number","92,227"
"2003","Netherlands","21 years","Males","Number","98,423"
"2003","Netherlands","21 years","Females","Number","96,443"
"2003","Netherlands","22 years","Males","Number","100,499"
"2003","Netherlands","22 years","Females","Number","98,444"
"2003","Netherlands","23 years","Males","Number","97,670"
"2003","Netherlands","23 years","Females","Number","96,346"
"2003","Netherlands","24 years","Males","Number","98,970"
"2003","Netherlands","24 years","Females","Number","97,549"
"2003","Netherlands","25 years","Males","Number","98,206"
"2003","Netherlands","25 years","Females","Number","97,372"
"2003","Netherlands","26 years","Males","Number","100,775"
"2003","Netherlands","26 years","Females","Number","98,547"
"2003","Netherlands","27 years","Males","Number","101,670"
"2003","Netherlands","27 years","Females","Number","100,469"
"2003","Netherlands","28 years","Males","Number","106,920"
"2003","Netherlands","28 years","Females","Number","105,640"
"2003","Netherlands","29 years","Males","Number","111,357"
"2003","Netherlands","29 years","Females","Number","110,223"
"2003","Netherlands","30 years","Males","Number","121,208"
"2003","Netherlands","30 years","Females","Number","119,983"
"2003","Netherlands","31 years","Males","Number","128,478"
"2003","Netherlands","31 years","Females","Number","125,328"
"2003","Netherlands","32 years","Males","Number","134,892"
"2003","Netherlands","32 years","Females","Number","131,049"
"2003","Netherlands","33 years","Males","Number","138,756"
"2003","Netherlands","33 years","Females","Number","133,947"
"2003","Netherlands","34 years","Males","Number","133,005"
"2003","Netherlands","34 years","Females","Number","128,574"
"2003","Netherlands","35 years","Males","Number","132,219"
"2003","Netherlands","35 years","Females","Number","127,320"
"2003","Netherlands","36 years","Males","Number","133,301"
"2003","Netherlands","36 years","Females","Number","127,937"
"2003","Netherlands","37 years","Males","Number","136,022"
"2003","Netherlands","37 years","Females","Number","130,153"
"2003","Netherlands","38 years","Males","Number","138,058"
"2003","Netherlands","38 years","Females","Number","132,840"
"2003","Netherlands","39 years","Males","Number","136,181"
"2003","Netherlands","39 years","Females","Number","130,912"
"2003","Netherlands","40 years","Males","Number","133,134"
"2003","Netherlands","40 years","Females","Number","129,371"
"2003","Netherlands","41 years","Males","Number","131,913"
"2003","Netherlands","41 years","Females","Number","128,540"
"2003","Netherlands","42 years","Males","Number","128,985"
"2003","Netherlands","42 years","Females","Number","125,292"
"2003","Netherlands","43 years","Males","Number","127,607"
"2003","Netherlands","43 years","Females","Number","124,911"
"2003","Netherlands","44 years","Males","Number","124,268"
"2003","Netherlands","44 years","Females","Number","121,658"
"2003","Netherlands","45 years","Males","Number","121,929"
"2003","Netherlands","45 years","Females","Number","119,582"
"2003","Netherlands","46 years","Males","Number","120,354"
"2003","Netherlands","46 years","Females","Number","117,474"
"2003","Netherlands","47 years","Males","Number","116,994"
"2003","Netherlands","47 years","Females","Number","115,614"
"2003","Netherlands","48 years","Males","Number","116,139"
"2003","Netherlands","48 years","Females","Number","113,509"
"2003","Netherlands","49 years","Males","Number","114,583"
"2003","Netherlands","49 years","Females","Number","112,082"
"2003","Netherlands","50 years","Males","Number","115,067"
"2003","Netherlands","50 years","Females","Number","112,284"
"2003","Netherlands","51 years","Males","Number","111,372"
"2003","Netherlands","51 years","Females","Number","108,372"
"2003","Netherlands","52 years","Males","Number","112,120"
"2003","Netherlands","52 years","Females","Number","109,183"
"2003","Netherlands","53 years","Males","Number","113,799"
"2003","Netherlands","53 years","Females","Number","110,441"
"2003","Netherlands","54 years","Males","Number","117,478"
"2003","Netherlands","54 years","Females","Number","113,704"
"2003","Netherlands","55 years","Males","Number","123,029"
"2003","Netherlands","55 years","Females","Number","120,176"
"2003","Netherlands","56 years","Males","Number","127,375"
"2003","Netherlands","56 years","Females","Number","123,185"
"2003","Netherlands","57 years","Males","Number","91,019"
"2003","Netherlands","57 years","Females","Number","88,789"
"2003","Netherlands","58 years","Males","Number","94,751"
"2003","Netherlands","58 years","Females","Number","92,723"
"2003","Netherlands","59 years","Males","Number","89,705"
"2003","Netherlands","59 years","Females","Number","87,629"
"2003","Netherlands","60 years","Males","Number","82,399"
"2003","Netherlands","60 years","Females","Number","80,695"
"2003","Netherlands","61 years","Males","Number","77,841"
"2003","Netherlands","61 years","Females","Number","76,743"
"2003","Netherlands","62 years","Males","Number","78,824"
"2003","Netherlands","62 years","Females","Number","79,059"
"2003","Netherlands","63 years","Males","Number","74,668"
"2003","Netherlands","63 years","Females","Number","76,135"
"2003","Netherlands","64 years","Males","Number","72,411"
"2003","Netherlands","64 years","Females","Number","74,032"
"2003","Netherlands","65 years","Males","Number","66,782"
"2003","Netherlands","65 years","Females","Number","69,829"
"2003","Netherlands","66 years","Males","Number","65,360"
"2003","Netherlands","66 years","Females","Number","68,925"
"2003","Netherlands","67 years","Males","Number","62,525"
"2003","Netherlands","67 years","Females","Number","67,341"
"2003","Netherlands","68 years","Males","Number","60,277"
"2003","Netherlands","68 years","Females","Number","66,456"
"2003","Netherlands","69 years","Males","Number","57,450"
"2003","Netherlands","69 years","Females","Number","64,919"
"2003","Netherlands","70 years","Males","Number","57,026"
"2003","Netherlands","70 years","Females","Number","65,936"
"2003","Netherlands","71 years","Males","Number","53,966"
"2003","Netherlands","71 years","Females","Number","64,010"
"2003","Netherlands","72 years","Males","Number","52,706"
"2003","Netherlands","72 years","Females","Number","64,121"
"2003","Netherlands","73 years","Males","Number","47,972"
"2003","Netherlands","73 years","Females","Number","60,685"
"2003","Netherlands","74 years","Males","Number","45,618"
"2003","Netherlands","74 years","Females","Number","59,817"
"2003","Netherlands","75 years","Males","Number","41,800"
"2003","Netherlands","75 years","Females","Number","56,450"
"2003","Netherlands","76 years","Males","Number","39,668"
"2003","Netherlands","76 years","Females","Number","55,600"
"2003","Netherlands","77 years","Males","Number","36,357"
"2003","Netherlands","77 years","Females","Number","53,992"
"2003","Netherlands","78 years","Males","Number","33,810"
"2003","Netherlands","78 years","Females","Number","53,229"
"2003","Netherlands","79 years","Males","Number","32,151"
"2003","Netherlands","79 years","Females","Number","51,708"
"2003","Netherlands","80 years","Males","Number","28,514"
"2003","Netherlands","80 years","Females","Number","48,083"
"2003","Netherlands","81 years","Males","Number","25,585"
"2003","Netherlands","81 years","Females","Number","45,924"
"2003","Netherlands","82 years","Males","Number","23,366"
"2003","Netherlands","82 years","Females","Number","43,519"
"2003","Netherlands","83 years","Males","Number","17,264"
"2003","Netherlands","83 years","Females","Number","34,321"
"2003","Netherlands","84 years","Males","Number","14,097"
"2003","Netherlands","84 years","Females","Number","30,411"
"2003","Netherlands","85 years","Males","Number","12,595"
"2003","Netherlands","85 years","Females","Number","28,536"
"2003","Netherlands","86 years","Males","Number","10,536"
"2003","Netherlands","86 years","Females","Number","25,720"
"2003","Netherlands","87 years","Males","Number","8,757"
"2003","Netherlands","87 years","Females","Number","22,525"
"2003","Netherlands","88 years","Males","Number","7,508"
"2003","Netherlands","88 years","Females","Number","20,535"
"2003","Netherlands","89 years","Males","Number","5,931"
"2003","Netherlands","89 years","Females","Number","17,340"
"2003","Netherlands","90 years","Males","Number","4,507"
"2003","Netherlands","90 years","Females","Number","14,221"
"2003","Netherlands","91 years","Males","Number","3,287"
"2003","Netherlands","91 years","Females","Number","10,951"
"2003","Netherlands","92 years","Males","Number","2,477"
"2003","Netherlands","92 years","Females","Number","8,814"
"2003","Netherlands","93 years","Males","Number","1,748"
"2003","Netherlands","93 years","Females","Number","7,020"
"2003","Netherlands","94 years","Males","Number","1,255"
"2003","Netherlands","94 years","Females","Number","5,153"
"2003","Netherlands","95 years","Males","Number","814"
"2003","Netherlands","95 years","Females","Number","3,746"
"2003","Netherlands","96 years","Males","Number","596"
"2003","Netherlands","96 years","Females","Number","2,660"
"2003","Netherlands","97 years","Males","Number","342"
"2003","Netherlands","97 years","Females","Number","1,741"
"2003","Netherlands","98 years","Males","Number","243"
"2003","Netherlands","98 years","Females","Number","1,181"
"2003","Netherlands","99 years","Males","Number","172"
"2003","Netherlands","99 years","Females","Number","755"
"2003","Netherlands","Open-ended age class","Males","Number","180"
"2003","Netherlands","Open-ended age class","Females","Number","1,040"
"2004","Netherlands","Less than 1 year","Males","Number","103,111"
"2004","Netherlands","Less than 1 year","Females","Number","97,670"
"2004","Netherlands","1 year","Males","Number","104,067"
"2004","Netherlands","1 year","Females","Number","98,996"
"2004","Netherlands","2 years","Males","Number","104,803"
"2004","Netherlands","2 years","Females","Number","100,249"
"2004","Netherlands","3 years","Males","Number","106,402"
"2004","Netherlands","3 years","Females","Number","102,204"
"2004","Netherlands","4 years","Males","Number","104,412"
"2004","Netherlands","4 years","Females","Number","99,302"
"2004","Netherlands","5 years","Males","Number","103,353"
"2004","Netherlands","5 years","Females","Number","98,652"
"2004","Netherlands","6 years","Males","Number","99,777"
"2004","Netherlands","6 years","Females","Number","95,995"
"2004","Netherlands","7 years","Males","Number","99,817"
"2004","Netherlands","7 years","Females","Number","94,296"
"2004","Netherlands","8 years","Males","Number","99,507"
"2004","Netherlands","8 years","Females","Number","95,122"
"2004","Netherlands","9 years","Males","Number","102,244"
"2004","Netherlands","9 years","Females","Number","97,726"
"2004","Netherlands","10 years","Males","Number","101,984"
"2004","Netherlands","10 years","Females","Number","97,631"
"2004","Netherlands","11 years","Males","Number","103,317"
"2004","Netherlands","11 years","Females","Number","98,349"
"2004","Netherlands","12 years","Males","Number","104,508"
"2004","Netherlands","12 years","Females","Number","99,977"
"2004","Netherlands","13 years","Males","Number","105,123"
"2004","Netherlands","13 years","Females","Number","99,933"
"2004","Netherlands","14 years","Males","Number","100,591"
"2004","Netherlands","14 years","Females","Number","96,586"
"2004","Netherlands","15 years","Males","Number","99,921"
"2004","Netherlands","15 years","Females","Number","95,389"
"2004","Netherlands","16 years","Males","Number","100,917"
"2004","Netherlands","16 years","Females","Number","95,600"
"2004","Netherlands","17 years","Males","Number","100,111"
"2004","Netherlands","17 years","Females","Number","96,025"
"2004","Netherlands","18 years","Males","Number","98,737"
"2004","Netherlands","18 years","Females","Number","94,021"
"2004","Netherlands","19 years","Males","Number","98,032"
"2004","Netherlands","19 years","Females","Number","93,100"
"2004","Netherlands","20 years","Males","Number","95,322"
"2004","Netherlands","20 years","Females","Number","91,750"
"2004","Netherlands","21 years","Males","Number","96,510"
"2004","Netherlands","21 years","Females","Number","93,336"
"2004","Netherlands","22 years","Males","Number","98,776"
"2004","Netherlands","22 years","Females","Number","97,588"
"2004","Netherlands","23 years","Males","Number","100,950"
"2004","Netherlands","23 years","Females","Number","99,349"
"2004","Netherlands","24 years","Males","Number","98,039"
"2004","Netherlands","24 years","Females","Number","97,243"
"2004","Netherlands","25 years","Males","Number","99,382"
"2004","Netherlands","25 years","Females","Number","98,269"
"2004","Netherlands","26 years","Males","Number","98,560"
"2004","Netherlands","26 years","Females","Number","97,924"
"2004","Netherlands","27 years","Males","Number","100,856"
"2004","Netherlands","27 years","Females","Number","98,931"
"2004","Netherlands","28 years","Males","Number","101,641"
"2004","Netherlands","28 years","Females","Number","100,858"
"2004","Netherlands","29 years","Males","Number","106,847"
"2004","Netherlands","29 years","Females","Number","105,933"
"2004","Netherlands","30 years","Males","Number","111,106"
"2004","Netherlands","30 years","Females","Number","110,458"
"2004","Netherlands","31 years","Males","Number","120,806"
"2004","Netherlands","31 years","Females","Number","120,196"
"2004","Netherlands","32 years","Males","Number","128,044"
"2004","Netherlands","32 years","Females","Number","125,410"
"2004","Netherlands","33 years","Males","Number","134,500"
"2004","Netherlands","33 years","Females","Number","131,075"
"2004","Netherlands","34 years","Males","Number","138,269"
"2004","Netherlands","34 years","Females","Number","133,900"
"2004","Netherlands","35 years","Males","Number","132,447"
"2004","Netherlands","35 years","Females","Number","128,595"
"2004","Netherlands","36 years","Males","Number","131,760"
"2004","Netherlands","36 years","Females","Number","127,271"
"2004","Netherlands","37 years","Males","Number","132,781"
"2004","Netherlands","37 years","Females","Number","127,847"
"2004","Netherlands","38 years","Males","Number","135,552"
"2004","Netherlands","38 years","Females","Number","130,137"
"2004","Netherlands","39 years","Males","Number","137,581"
"2004","Netherlands","39 years","Females","Number","132,767"
"2004","Netherlands","40 years","Males","Number","135,642"
"2004","Netherlands","40 years","Females","Number","130,830"
"2004","Netherlands","41 years","Males","Number","132,705"
"2004","Netherlands","41 years","Females","Number","129,191"
"2004","Netherlands","42 years","Males","Number","131,401"
"2004","Netherlands","42 years","Females","Number","128,387"
"2004","Netherlands","43 years","Males","Number","128,465"
"2004","Netherlands","43 years","Females","Number","125,049"
"2004","Netherlands","44 years","Males","Number","127,107"
"2004","Netherlands","44 years","Females","Number","124,691"
"2004","Netherlands","45 years","Males","Number","123,791"
"2004","Netherlands","45 years","Females","Number","121,434"
"2004","Netherlands","46 years","Males","Number","121,262"
"2004","Netherlands","46 years","Females","Number","119,297"
"2004","Netherlands","47 years","Males","Number","119,849"
"2004","Netherlands","47 years","Females","Number","117,201"
"2004","Netherlands","48 years","Males","Number","116,477"
"2004","Netherlands","48 years","Females","Number","115,341"
"2004","Netherlands","49 years","Males","Number","115,520"
"2004","Netherlands","49 years","Females","Number","113,153"
"2004","Netherlands","50 years","Males","Number","113,977"
"2004","Netherlands","50 years","Females","Number","111,654"
"2004","Netherlands","51 years","Males","Number","114,412"
"2004","Netherlands","51 years","Females","Number","111,864"
"2004","Netherlands","52 years","Males","Number","110,746"
"2004","Netherlands","52 years","Females","Number","107,947"
"2004","Netherlands","53 years","Males","Number","111,342"
"2004","Netherlands","53 years","Females","Number","108,695"
"2004","Netherlands","54 years","Males","Number","113,035"
"2004","Netherlands","54 years","Females","Number","109,951"
"2004","Netherlands","55 years","Males","Number","116,617"
"2004","Netherlands","55 years","Females","Number","113,149"
"2004","Netherlands","56 years","Males","Number","122,124"
"2004","Netherlands","56 years","Females","Number","119,601"
"2004","Netherlands","57 years","Males","Number","126,315"
"2004","Netherlands","57 years","Females","Number","122,569"
"2004","Netherlands","58 years","Males","Number","90,136"
"2004","Netherlands","58 years","Females","Number","88,297"
"2004","Netherlands","59 years","Males","Number","93,814"
"2004","Netherlands","59 years","Females","Number","92,131"
"2004","Netherlands","60 years","Males","Number","88,771"
"2004","Netherlands","60 years","Females","Number","86,967"
"2004","Netherlands","61 years","Males","Number","81,388"
"2004","Netherlands","61 years","Females","Number","80,111"
"2004","Netherlands","62 years","Males","Number","76,847"
"2004","Netherlands","62 years","Females","Number","76,176"
"2004","Netherlands","63 years","Males","Number","77,791"
"2004","Netherlands","63 years","Females","Number","78,417"
"2004","Netherlands","64 years","Males","Number","73,604"
"2004","Netherlands","64 years","Females","Number","75,514"
"2004","Netherlands","65 years","Males","Number","71,149"
"2004","Netherlands","65 years","Females","Number","73,367"
"2004","Netherlands","66 years","Males","Number","65,473"
"2004","Netherlands","66 years","Females","Number","69,031"
"2004","Netherlands","67 years","Males","Number","64,023"
"2004","Netherlands","67 years","Females","Number","68,204"
"2004","Netherlands","68 years","Males","Number","61,143"
"2004","Netherlands","68 years","Females","Number","66,497"
"2004","Netherlands","69 years","Males","Number","58,743"
"2004","Netherlands","69 years","Females","Number","65,578"
"2004","Netherlands","70 years","Males","Number","55,954"
"2004","Netherlands","70 years","Females","Number","63,984"
"2004","Netherlands","71 years","Males","Number","55,263"
"2004","Netherlands","71 years","Females","Number","64,788"
"2004","Netherlands","72 years","Males","Number","52,087"
"2004","Netherlands","72 years","Females","Number","62,879"
"2004","Netherlands","73 years","Males","Number","50,614"
"2004","Netherlands","73 years","Females","Number","62,790"
"2004","Netherlands","74 years","Males","Number","45,998"
"2004","Netherlands","74 years","Females","Number","59,284"
"2004","Netherlands","75 years","Males","Number","43,595"
"2004","Netherlands","75 years","Females","Number","58,303"
"2004","Netherlands","76 years","Males","Number","39,576"
"2004","Netherlands","76 years","Females","Number","54,881"
"2004","Netherlands","77 years","Males","Number","37,430"
"2004","Netherlands","77 years","Females","Number","53,806"
"2004","Netherlands","78 years","Males","Number","34,009"
"2004","Netherlands","78 years","Females","Number","51,967"
"2004","Netherlands","79 years","Males","Number","31,375"
"2004","Netherlands","79 years","Females","Number","51,065"
"2004","Netherlands","80 years","Males","Number","29,626"
"2004","Netherlands","80 years","Females","Number","49,300"
"2004","Netherlands","81 years","Males","Number","25,956"
"2004","Netherlands","81 years","Females","Number","45,610"
"2004","Netherlands","82 years","Males","Number","23,073"
"2004","Netherlands","82 years","Females","Number","43,202"
"2004","Netherlands","83 years","Males","Number","20,877"
"2004","Netherlands","83 years","Females","Number","40,640"
"2004","Netherlands","84 years","Males","Number","15,209"
"2004","Netherlands","84 years","Females","Number","31,700"
"2004","Netherlands","85 years","Males","Number","12,215"
"2004","Netherlands","85 years","Females","Number","27,745"
"2004","Netherlands","86 years","Males","Number","10,784"
"2004","Netherlands","86 years","Females","Number","25,682"
"2004","Netherlands","87 years","Males","Number","8,787"
"2004","Netherlands","87 years","Females","Number","22,695"
"2004","Netherlands","88 years","Males","Number","7,225"
"2004","Netherlands","88 years","Females","Number","19,692"
"2004","Netherlands","89 years","Males","Number","6,084"
"2004","Netherlands","89 years","Females","Number","17,530"
"2004","Netherlands","90 years","Males","Number","4,656"
"2004","Netherlands","90 years","Females","Number","14,539"
"2004","Netherlands","91 years","Males","Number","3,495"
"2004","Netherlands","91 years","Females","Number","11,680"
"2004","Netherlands","92 years","Males","Number","2,469"
"2004","Netherlands","92 years","Females","Number","8,815"
"2004","Netherlands","93 years","Males","Number","1,804"
"2004","Netherlands","93 years","Females","Number","6,914"
"2004","Netherlands","94 years","Males","Number","1,251"
"2004","Netherlands","94 years","Females","Number","5,344"
"2004","Netherlands","95 years","Males","Number","865"
"2004","Netherlands","95 years","Females","Number","3,835"
"2004","Netherlands","96 years","Males","Number","546"
"2004","Netherlands","96 years","Females","Number","2,629"
"2004","Netherlands","97 years","Males","Number","395"
"2004","Netherlands","97 years","Females","Number","1,826"
"2004","Netherlands","98 years","Males","Number","217"
"2004","Netherlands","98 years","Females","Number","1,162"
"2004","Netherlands","99 years","Males","Number","147"
"2004","Netherlands","99 years","Females","Number","787"
"2004","Netherlands","Open-ended age class","Males","Number","200"
"2004","Netherlands","Open-ended age class","Females","Number","1,090"
"2005","Netherlands","Less than 1 year","Males","Number","99,076"
"2005","Netherlands","Less than 1 year","Females","Number","94,687"
"2005","Netherlands","1 year","Males","Number","103,198"
"2005","Netherlands","1 year","Females","Number","98,124"
"2005","Netherlands","2 years","Males","Number","103,889"
"2005","Netherlands","2 years","Females","Number","98,945"
"2005","Netherlands","3 years","Males","Number","104,573"
"2005","Netherlands","3 years","Females","Number","100,083"
"2005","Netherlands","4 years","Males","Number","106,100"
"2005","Netherlands","4 years","Females","Number","101,951"
"2005","Netherlands","5 years","Males","Number","104,081"
"2005","Netherlands","5 years","Females","Number","98,997"
"2005","Netherlands","6 years","Males","Number","103,150"
"2005","Netherlands","6 years","Females","Number","98,398"
"2005","Netherlands","7 years","Males","Number","99,504"
"2005","Netherlands","7 years","Females","Number","95,779"
"2005","Netherlands","8 years","Males","Number","99,667"
"2005","Netherlands","8 years","Females","Number","94,096"
"2005","Netherlands","9 years","Males","Number","99,311"
"2005","Netherlands","9 years","Females","Number","94,933"
"2005","Netherlands","10 years","Males","Number","102,155"
"2005","Netherlands","10 years","Females","Number","97,641"
"2005","Netherlands","11 years","Males","Number","101,848"
"2005","Netherlands","11 years","Females","Number","97,489"
"2005","Netherlands","12 years","Males","Number","103,271"
"2005","Netherlands","12 years","Females","Number","98,326"
"2005","Netherlands","13 years","Males","Number","104,460"
"2005","Netherlands","13 years","Females","Number","99,889"
"2005","Netherlands","14 years","Males","Number","105,096"
"2005","Netherlands","14 years","Females","Number","99,857"
"2005","Netherlands","15 years","Males","Number","100,578"
"2005","Netherlands","15 years","Females","Number","96,586"
"2005","Netherlands","16 years","Males","Number","99,899"
"2005","Netherlands","16 years","Females","Number","95,346"
"2005","Netherlands","17 years","Males","Number","100,889"
"2005","Netherlands","17 years","Females","Number","95,719"
"2005","Netherlands","18 years","Males","Number","100,304"
"2005","Netherlands","18 years","Females","Number","96,529"
"2005","Netherlands","19 years","Males","Number","98,610"
"2005","Netherlands","19 years","Females","Number","94,923"
"2005","Netherlands","20 years","Males","Number","97,880"
"2005","Netherlands","20 years","Females","Number","93,859"
"2005","Netherlands","21 years","Males","Number","95,324"
"2005","Netherlands","21 years","Females","Number","92,700"
"2005","Netherlands","22 years","Males","Number","96,560"
"2005","Netherlands","22 years","Females","Number","94,338"
"2005","Netherlands","23 years","Males","Number","99,097"
"2005","Netherlands","23 years","Females","Number","98,385"
"2005","Netherlands","24 years","Males","Number","101,198"
"2005","Netherlands","24 years","Females","Number","100,011"
"2005","Netherlands","25 years","Males","Number","98,253"
"2005","Netherlands","25 years","Females","Number","97,776"
"2005","Netherlands","26 years","Males","Number","99,375"
"2005","Netherlands","26 years","Females","Number","98,827"
"2005","Netherlands","27 years","Males","Number","98,523"
"2005","Netherlands","27 years","Females","Number","98,176"
"2005","Netherlands","28 years","Males","Number","100,591"
"2005","Netherlands","28 years","Females","Number","99,135"
"2005","Netherlands","29 years","Males","Number","101,260"
"2005","Netherlands","29 years","Females","Number","101,011"
"2005","Netherlands","30 years","Males","Number","106,444"
"2005","Netherlands","30 years","Females","Number","105,926"
"2005","Netherlands","31 years","Males","Number","110,716"
"2005","Netherlands","31 years","Females","Number","110,411"
"2005","Netherlands","32 years","Males","Number","120,204"
"2005","Netherlands","32 years","Females","Number","120,158"
"2005","Netherlands","33 years","Males","Number","127,457"
"2005","Netherlands","33 years","Females","Number","125,282"
"2005","Netherlands","34 years","Males","Number","133,912"
"2005","Netherlands","34 years","Females","Number","130,889"
"2005","Netherlands","35 years","Males","Number","137,629"
"2005","Netherlands","35 years","Females","Number","133,733"
"2005","Netherlands","36 years","Males","Number","131,735"
"2005","Netherlands","36 years","Females","Number","128,378"
"2005","Netherlands","37 years","Males","Number","131,105"
"2005","Netherlands","37 years","Females","Number","127,009"
"2005","Netherlands","38 years","Males","Number","132,103"
"2005","Netherlands","38 years","Females","Number","127,653"
"2005","Netherlands","39 years","Males","Number","134,865"
"2005","Netherlands","39 years","Females","Number","129,895"
"2005","Netherlands","40 years","Males","Number","137,003"
"2005","Netherlands","40 years","Females","Number","132,521"
"2005","Netherlands","41 years","Males","Number","134,946"
"2005","Netherlands","41 years","Females","Number","130,579"
"2005","Netherlands","42 years","Males","Number","132,100"
"2005","Netherlands","42 years","Females","Number","129,023"
"2005","Netherlands","43 years","Males","Number","130,852"
"2005","Netherlands","43 years","Females","Number","128,098"
"2005","Netherlands","44 years","Males","Number","127,854"
"2005","Netherlands","44 years","Females","Number","124,789"
"2005","Netherlands","45 years","Males","Number","126,499"
"2005","Netherlands","45 years","Females","Number","124,355"
"2005","Netherlands","46 years","Males","Number","123,224"
"2005","Netherlands","46 years","Females","Number","121,082"
"2005","Netherlands","47 years","Males","Number","120,723"
"2005","Netherlands","47 years","Females","Number","118,965"
"2005","Netherlands","48 years","Males","Number","119,232"
"2005","Netherlands","48 years","Females","Number","116,814"
"2005","Netherlands","49 years","Males","Number","115,877"
"2005","Netherlands","49 years","Females","Number","114,908"
"2005","Netherlands","50 years","Males","Number","114,892"
"2005","Netherlands","50 years","Females","Number","112,820"
"2005","Netherlands","51 years","Males","Number","113,245"
"2005","Netherlands","51 years","Females","Number","111,228"
"2005","Netherlands","52 years","Males","Number","113,730"
"2005","Netherlands","52 years","Females","Number","111,373"
"2005","Netherlands","53 years","Males","Number","109,995"
"2005","Netherlands","53 years","Females","Number","107,481"
"2005","Netherlands","54 years","Males","Number","110,594"
"2005","Netherlands","54 years","Females","Number","108,143"
"2005","Netherlands","55 years","Males","Number","112,206"
"2005","Netherlands","55 years","Females","Number","109,450"
"2005","Netherlands","56 years","Males","Number","115,714"
"2005","Netherlands","56 years","Females","Number","112,581"
"2005","Netherlands","57 years","Males","Number","121,125"
"2005","Netherlands","57 years","Females","Number","118,955"
"2005","Netherlands","58 years","Males","Number","125,128"
"2005","Netherlands","58 years","Females","Number","121,888"
"2005","Netherlands","59 years","Males","Number","89,300"
"2005","Netherlands","59 years","Females","Number","87,731"
"2005","Netherlands","60 years","Males","Number","92,773"
"2005","Netherlands","60 years","Females","Number","91,489"
"2005","Netherlands","61 years","Males","Number","87,717"
"2005","Netherlands","61 years","Females","Number","86,366"
"2005","Netherlands","62 years","Males","Number","80,374"
"2005","Netherlands","62 years","Females","Number","79,497"
"2005","Netherlands","63 years","Males","Number","75,836"
"2005","Netherlands","63 years","Females","Number","75,632"
"2005","Netherlands","64 years","Males","Number","76,686"
"2005","Netherlands","64 years","Females","Number","77,723"
"2005","Netherlands","65 years","Males","Number","72,324"
"2005","Netherlands","65 years","Females","Number","74,829"
"2005","Netherlands","66 years","Males","Number","69,850"
"2005","Netherlands","66 years","Females","Number","72,640"
"2005","Netherlands","67 years","Males","Number","64,178"
"2005","Netherlands","67 years","Females","Number","68,301"
"2005","Netherlands","68 years","Males","Number","62,628"
"2005","Netherlands","68 years","Females","Number","67,448"
"2005","Netherlands","69 years","Males","Number","59,681"
"2005","Netherlands","69 years","Females","Number","65,627"
"2005","Netherlands","70 years","Males","Number","57,155"
"2005","Netherlands","70 years","Females","Number","64,646"
"2005","Netherlands","71 years","Males","Number","54,341"
"2005","Netherlands","71 years","Females","Number","62,938"
"2005","Netherlands","72 years","Males","Number","53,498"
"2005","Netherlands","72 years","Females","Number","63,638"
"2005","Netherlands","73 years","Males","Number","50,181"
"2005","Netherlands","73 years","Females","Number","61,644"
"2005","Netherlands","74 years","Males","Number","48,520"
"2005","Netherlands","74 years","Females","Number","61,431"
"2005","Netherlands","75 years","Males","Number","44,004"
"2005","Netherlands","75 years","Females","Number","57,862"
"2005","Netherlands","76 years","Males","Number","41,478"
"2005","Netherlands","76 years","Females","Number","56,739"
