"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value"
"2020","Netherlands","Person","72 years","Males","Baseline projections ","99,067"
"2020","Netherlands","Person","72 years","Females","Baseline projections ","104,270"
"2020","Netherlands","Person","73 years","Males","Baseline projections ","100,471"
"2020","Netherlands","Person","73 years","Females","Baseline projections ","105,912"
"2020","Netherlands","Person","74 years","Males","Baseline projections ","69,882"
"2020","Netherlands","Person","74 years","Females","Baseline projections ","75,229"
"2020","Netherlands","Person","75 years","Males","Baseline projections ","70,915"
"2020","Netherlands","Person","75 years","Females","Baseline projections ","77,406"
"2020","Netherlands","Person","76 years","Males","Baseline projections ","65,304"
"2020","Netherlands","Person","76 years","Females","Baseline projections ","71,989"
"2020","Netherlands","Person","77 years","Males","Baseline projections ","57,974"
"2020","Netherlands","Person","77 years","Females","Baseline projections ","65,352"
"2020","Netherlands","Person","78 years","Males","Baseline projections ","52,957"
"2020","Netherlands","Person","78 years","Females","Baseline projections ","60,908"
"2020","Netherlands","Person","79 years","Males","Baseline projections ","51,424"
"2020","Netherlands","Person","79 years","Females","Baseline projections ","61,079"
"2020","Netherlands","Person","80 years","Males","Baseline projections ","46,361"
"2020","Netherlands","Person","80 years","Females","Baseline projections ","57,375"
"2020","Netherlands","Person","81 years","Males","Baseline projections ","42,637"
"2020","Netherlands","Person","81 years","Females","Baseline projections ","53,982"
"2020","Netherlands","Person","82 years","Males","Baseline projections ","36,860"
"2020","Netherlands","Person","82 years","Females","Baseline projections ","48,695"
"2020","Netherlands","Person","83 years","Males","Baseline projections ","33,573"
"2020","Netherlands","Person","83 years","Females","Baseline projections ","46,092"
"2020","Netherlands","Person","84 years","Males","Baseline projections ","29,447"
"2020","Netherlands","Person","84 years","Females","Baseline projections ","42,505"
"2020","Netherlands","Person","85 years","Males","Baseline projections ","25,760"
"2020","Netherlands","Person","85 years","Females","Baseline projections ","39,484"
"2020","Netherlands","Person","86 years","Males","Baseline projections ","22,051"
"2020","Netherlands","Person","86 years","Females","Baseline projections ","35,631"
"2020","Netherlands","Person","87 years","Males","Baseline projections ","19,332"
"2020","Netherlands","Person","87 years","Females","Baseline projections ","33,265"
"2020","Netherlands","Person","88 years","Males","Baseline projections ","16,140"
"2020","Netherlands","Person","88 years","Females","Baseline projections ","29,162"
"2020","Netherlands","Person","89 years","Males","Baseline projections ","13,351"
"2020","Netherlands","Person","89 years","Females","Baseline projections ","26,067"
"2020","Netherlands","Person","90 years","Males","Baseline projections ","10,368"
"2020","Netherlands","Person","90 years","Females","Baseline projections ","21,742"
"2020","Netherlands","Person","91 years","Males","Baseline projections ","8,143"
"2020","Netherlands","Person","91 years","Females","Baseline projections ","18,346"
"2020","Netherlands","Person","92 years","Males","Baseline projections ","6,139"
"2020","Netherlands","Person","92 years","Females","Baseline projections ","14,638"
"2020","Netherlands","Person","93 years","Males","Baseline projections ","4,601"
"2020","Netherlands","Person","93 years","Females","Baseline projections ","12,011"
"2020","Netherlands","Person","94 years","Males","Baseline projections ","3,262"
"2020","Netherlands","Person","94 years","Females","Baseline projections ","9,324"
"2020","Netherlands","Person","95 years","Males","Baseline projections ","2,282"
"2020","Netherlands","Person","95 years","Females","Baseline projections ","7,321"
"2020","Netherlands","Person","96 years","Males","Baseline projections ","1,622"
"2020","Netherlands","Person","96 years","Females","Baseline projections ","5,365"
"2020","Netherlands","Person","97 years","Males","Baseline projections ","980"
"2020","Netherlands","Person","97 years","Females","Baseline projections ","3,693"
"2020","Netherlands","Person","98 years","Males","Baseline projections ","604"
"2020","Netherlands","Person","98 years","Females","Baseline projections ","2,501"
"2020","Netherlands","Person","99 years","Males","Baseline projections ","368"
"2020","Netherlands","Person","99 years","Females","Baseline projections ","1,592"
"2020","Netherlands","Person","100 years or over","Males","Baseline projections ","371"
"2020","Netherlands","Person","100 years or over","Females","Baseline projections ","2,089"
"2021","Netherlands","Person","Less than 1 year","Males","Baseline projections ","97,405"
"2021","Netherlands","Person","Less than 1 year","Females","Baseline projections ","91,754"
"2021","Netherlands","Person","1 year","Males","Baseline projections ","96,811"
"2021","Netherlands","Person","1 year","Females","Baseline projections ","91,038"
"2021","Netherlands","Person","2 years","Males","Baseline projections ","96,128"
"2021","Netherlands","Person","2 years","Females","Baseline projections ","90,244"
"2021","Netherlands","Person","3 years","Males","Baseline projections ","95,398"
"2021","Netherlands","Person","3 years","Females","Baseline projections ","89,386"
"2021","Netherlands","Person","4 years","Males","Baseline projections ","91,000"
"2021","Netherlands","Person","4 years","Females","Baseline projections ","85,203"
"2021","Netherlands","Person","5 years","Males","Baseline projections ","90,099"
"2021","Netherlands","Person","5 years","Females","Baseline projections ","84,238"
"2021","Netherlands","Person","6 years","Males","Baseline projections ","92,067"
"2021","Netherlands","Person","6 years","Females","Baseline projections ","87,403"
"2021","Netherlands","Person","7 years","Males","Baseline projections ","90,697"
"2021","Netherlands","Person","7 years","Females","Baseline projections ","85,315"
"2021","Netherlands","Person","8 years","Males","Baseline projections ","92,870"
"2021","Netherlands","Person","8 years","Females","Baseline projections ","87,786"
"2021","Netherlands","Person","9 years","Males","Baseline projections ","95,034"
"2021","Netherlands","Person","9 years","Females","Baseline projections ","89,661"
"2021","Netherlands","Person","10 years","Males","Baseline projections ","96,855"
"2021","Netherlands","Person","10 years","Females","Baseline projections ","92,525"
"2021","Netherlands","Person","11 years","Males","Baseline projections ","97,607"
"2021","Netherlands","Person","11 years","Females","Baseline projections ","92,531"
"2021","Netherlands","Person","12 years","Males","Baseline projections ","97,877"
"2021","Netherlands","Person","12 years","Females","Baseline projections ","92,545"
"2021","Netherlands","Person","13 years","Males","Baseline projections ","95,751"
"2021","Netherlands","Person","13 years","Females","Baseline projections ","91,434"
"2021","Netherlands","Person","14 years","Males","Baseline projections ","98,045"
"2021","Netherlands","Person","14 years","Females","Baseline projections ","92,600"
"2021","Netherlands","Person","15 years","Males","Baseline projections ","98,642"
"2021","Netherlands","Person","15 years","Females","Baseline projections ","93,802"
"2021","Netherlands","Person","16 years","Males","Baseline projections ","101,442"
"2021","Netherlands","Person","16 years","Females","Baseline projections ","96,949"
"2021","Netherlands","Person","17 years","Males","Baseline projections ","105,429"
"2021","Netherlands","Person","17 years","Females","Baseline projections ","100,182"
"2021","Netherlands","Person","18 years","Males","Baseline projections ","106,968"
"2021","Netherlands","Person","18 years","Females","Baseline projections ","102,000"
"2021","Netherlands","Person","19 years","Males","Baseline projections ","109,441"
"2021","Netherlands","Person","19 years","Females","Baseline projections ","105,188"
"2021","Netherlands","Person","20 years","Males","Baseline projections ","112,573"
"2021","Netherlands","Person","20 years","Females","Baseline projections ","109,344"
"2021","Netherlands","Person","21 years","Males","Baseline projections ","111,814"
"2021","Netherlands","Person","21 years","Females","Baseline projections ","108,457"
"2021","Netherlands","Person","22 years","Males","Baseline projections ","112,551"
"2021","Netherlands","Person","22 years","Females","Baseline projections ","109,830"
"2021","Netherlands","Person","23 years","Males","Baseline projections ","110,696"
"2021","Netherlands","Person","23 years","Females","Baseline projections ","108,931"
"2021","Netherlands","Person","24 years","Males","Baseline projections ","112,080"
"2021","Netherlands","Person","24 years","Females","Baseline projections ","108,588"
"2021","Netherlands","Person","25 years","Males","Baseline projections ","112,527"
"2021","Netherlands","Person","25 years","Females","Baseline projections ","110,198"
"2021","Netherlands","Person","26 years","Males","Baseline projections ","116,213"
"2021","Netherlands","Person","26 years","Females","Baseline projections ","113,343"
"2021","Netherlands","Person","27 years","Males","Baseline projections ","116,065"
"2021","Netherlands","Person","27 years","Females","Baseline projections ","113,037"
"2021","Netherlands","Person","28 years","Males","Baseline projections ","117,491"
"2021","Netherlands","Person","28 years","Females","Baseline projections ","113,738"
"2021","Netherlands","Person","29 years","Males","Baseline projections ","118,391"
"2021","Netherlands","Person","29 years","Females","Baseline projections ","115,102"
"2021","Netherlands","Person","30 years","Males","Baseline projections ","118,621"
"2021","Netherlands","Person","30 years","Females","Baseline projections ","114,957"
"2021","Netherlands","Person","31 years","Males","Baseline projections ","113,701"
"2021","Netherlands","Person","31 years","Females","Baseline projections ","111,349"
"2021","Netherlands","Person","32 years","Males","Baseline projections ","112,269"
"2021","Netherlands","Person","32 years","Females","Baseline projections ","109,630"
"2021","Netherlands","Person","33 years","Males","Baseline projections ","112,241"
"2021","Netherlands","Person","33 years","Females","Baseline projections ","108,999"
"2021","Netherlands","Person","34 years","Males","Baseline projections ","110,703"
"2021","Netherlands","Person","34 years","Females","Baseline projections ","109,008"
"2021","Netherlands","Person","35 years","Males","Baseline projections ","108,096"
"2021","Netherlands","Person","35 years","Females","Baseline projections ","106,269"
"2021","Netherlands","Person","36 years","Males","Baseline projections ","106,305"
"2021","Netherlands","Person","36 years","Females","Baseline projections ","104,152"
"2021","Netherlands","Person","37 years","Males","Baseline projections ","102,934"
"2021","Netherlands","Person","37 years","Females","Baseline projections ","101,495"
"2021","Netherlands","Person","38 years","Males","Baseline projections ","103,036"
"2021","Netherlands","Person","38 years","Females","Baseline projections ","101,947"
"2021","Netherlands","Person","39 years","Males","Baseline projections ","104,113"
"2021","Netherlands","Person","39 years","Females","Baseline projections ","104,432"
"2021","Netherlands","Person","40 years","Males","Baseline projections ","105,522"
"2021","Netherlands","Person","40 years","Females","Baseline projections ","105,317"
"2021","Netherlands","Person","41 years","Males","Baseline projections ","101,735"
"2021","Netherlands","Person","41 years","Females","Baseline projections ","102,038"
"2021","Netherlands","Person","42 years","Males","Baseline projections ","101,642"
"2021","Netherlands","Person","42 years","Females","Baseline projections ","102,351"
"2021","Netherlands","Person","43 years","Males","Baseline projections ","99,718"
"2021","Netherlands","Person","43 years","Females","Baseline projections ","101,010"
"2021","Netherlands","Person","44 years","Males","Baseline projections ","101,127"
"2021","Netherlands","Person","44 years","Females","Baseline projections ","101,290"
"2021","Netherlands","Person","45 years","Males","Baseline projections ","101,184"
"2021","Netherlands","Person","45 years","Females","Baseline projections ","102,539"
"2021","Netherlands","Person","46 years","Males","Baseline projections ","105,348"
"2021","Netherlands","Person","46 years","Females","Baseline projections ","107,071"
"2021","Netherlands","Person","47 years","Males","Baseline projections ","108,933"
"2021","Netherlands","Person","47 years","Females","Baseline projections ","110,750"
"2021","Netherlands","Person","48 years","Males","Baseline projections ","117,425"
"2021","Netherlands","Person","48 years","Females","Baseline projections ","119,790"
"2021","Netherlands","Person","49 years","Males","Baseline projections ","123,886"
"2021","Netherlands","Person","49 years","Females","Baseline projections ","124,583"
"2021","Netherlands","Person","50 years","Males","Baseline projections ","129,297"
"2021","Netherlands","Person","50 years","Females","Baseline projections ","129,642"
"2021","Netherlands","Person","51 years","Males","Baseline projections ","132,394"
"2021","Netherlands","Person","51 years","Females","Baseline projections ","131,806"
"2021","Netherlands","Person","52 years","Males","Baseline projections ","126,470"
"2021","Netherlands","Person","52 years","Females","Baseline projections ","126,383"
"2021","Netherlands","Person","53 years","Males","Baseline projections ","125,521"
"2021","Netherlands","Person","53 years","Females","Baseline projections ","124,454"
"2021","Netherlands","Person","54 years","Males","Baseline projections ","126,027"
"2021","Netherlands","Person","54 years","Females","Baseline projections ","125,012"
"2021","Netherlands","Person","55 years","Males","Baseline projections ","128,106"
"2021","Netherlands","Person","55 years","Females","Baseline projections ","126,363"
"2021","Netherlands","Person","56 years","Males","Baseline projections ","129,942"
"2021","Netherlands","Person","56 years","Females","Baseline projections ","128,648"
"2021","Netherlands","Person","57 years","Males","Baseline projections ","127,249"
"2021","Netherlands","Person","57 years","Females","Baseline projections ","126,260"
"2021","Netherlands","Person","58 years","Males","Baseline projections ","124,085"
"2021","Netherlands","Person","58 years","Females","Baseline projections ","124,331"
"2021","Netherlands","Person","59 years","Males","Baseline projections ","122,330"
"2021","Netherlands","Person","59 years","Females","Baseline projections ","122,794"
"2021","Netherlands","Person","60 years","Males","Baseline projections ","118,691"
"2021","Netherlands","Person","60 years","Females","Baseline projections ","119,136"
"2021","Netherlands","Person","61 years","Males","Baseline projections ","117,058"
"2021","Netherlands","Person","61 years","Females","Baseline projections ","117,789"
"2021","Netherlands","Person","62 years","Males","Baseline projections ","113,299"
"2021","Netherlands","Person","62 years","Females","Baseline projections ","114,156"
"2021","Netherlands","Person","63 years","Males","Baseline projections ","110,095"
"2021","Netherlands","Person","63 years","Females","Baseline projections ","111,498"
"2021","Netherlands","Person","64 years","Males","Baseline projections ","107,897"
"2021","Netherlands","Person","64 years","Females","Baseline projections ","108,935"
"2021","Netherlands","Person","65 years","Males","Baseline projections ","103,706"
"2021","Netherlands","Person","65 years","Females","Baseline projections ","106,252"
"2021","Netherlands","Person","66 years","Males","Baseline projections ","101,893"
"2021","Netherlands","Person","66 years","Females","Baseline projections ","103,576"
"2021","Netherlands","Person","67 years","Males","Baseline projections ","99,347"
"2021","Netherlands","Person","67 years","Females","Baseline projections ","101,487"
"2021","Netherlands","Person","68 years","Males","Baseline projections ","98,682"
"2021","Netherlands","Person","68 years","Females","Baseline projections ","100,970"
"2021","Netherlands","Person","69 years","Males","Baseline projections ","94,391"
"2021","Netherlands","Person","69 years","Females","Baseline projections ","96,542"
"2021","Netherlands","Person","70 years","Males","Baseline projections ","93,417"
"2021","Netherlands","Person","70 years","Females","Baseline projections ","96,472"
"2021","Netherlands","Person","71 years","Males","Baseline projections ","93,240"
"2021","Netherlands","Person","71 years","Females","Baseline projections ","96,712"
"2021","Netherlands","Person","72 years","Males","Baseline projections ","94,536"
"2021","Netherlands","Person","72 years","Females","Baseline projections ","98,403"
"2021","Netherlands","Person","73 years","Males","Baseline projections ","96,890"
"2021","Netherlands","Person","73 years","Females","Baseline projections ","102,832"
"2021","Netherlands","Person","74 years","Males","Baseline projections ","98,008"
"2021","Netherlands","Person","74 years","Females","Baseline projections ","104,296"
"2021","Netherlands","Person","75 years","Males","Baseline projections ","67,973"
"2021","Netherlands","Person","75 years","Females","Baseline projections ","73,956"
"2021","Netherlands","Person","76 years","Males","Baseline projections ","68,749"
"2021","Netherlands","Person","76 years","Females","Baseline projections ","75,940"
"2021","Netherlands","Person","77 years","Males","Baseline projections ","63,069"
"2021","Netherlands","Person","77 years","Females","Baseline projections ","70,452"
"2021","Netherlands","Person","78 years","Males","Baseline projections ","55,733"
"2021","Netherlands","Person","78 years","Females","Baseline projections ","63,788"
"2021","Netherlands","Person","79 years","Males","Baseline projections ","50,647"
"2021","Netherlands","Person","79 years","Females","Baseline projections ","59,249"
"2021","Netherlands","Person","80 years","Males","Baseline projections ","48,892"
"2021","Netherlands","Person","80 years","Females","Baseline projections ","59,176"
"2021","Netherlands","Person","81 years","Males","Baseline projections ","43,770"
"2021","Netherlands","Person","81 years","Females","Baseline projections ","55,325"
"2021","Netherlands","Person","82 years","Males","Baseline projections ","39,937"
"2021","Netherlands","Person","82 years","Females","Baseline projections ","51,768"
"2021","Netherlands","Person","83 years","Males","Baseline projections ","34,222"
"2021","Netherlands","Person","83 years","Females","Baseline projections ","46,399"
"2021","Netherlands","Person","84 years","Males","Baseline projections ","30,860"
"2021","Netherlands","Person","84 years","Females","Baseline projections ","43,587"
"2021","Netherlands","Person","85 years","Males","Baseline projections ","26,767"
"2021","Netherlands","Person","85 years","Females","Baseline projections ","39,833"
"2021","Netherlands","Person","86 years","Males","Baseline projections ","23,124"
"2021","Netherlands","Person","86 years","Females","Baseline projections ","36,620"
"2021","Netherlands","Person","87 years","Males","Baseline projections ","19,517"
"2021","Netherlands","Person","87 years","Females","Baseline projections ","32,665"
"2021","Netherlands","Person","88 years","Males","Baseline projections ","16,850"
"2021","Netherlands","Person","88 years","Females","Baseline projections ","30,100"
"2021","Netherlands","Person","89 years","Males","Baseline projections ","13,832"
"2021","Netherlands","Person","89 years","Females","Baseline projections ","25,998"
"2021","Netherlands","Person","90 years","Males","Baseline projections ","11,231"
"2021","Netherlands","Person","90 years","Females","Baseline projections ","22,857"
"2021","Netherlands","Person","91 years","Males","Baseline projections ","8,540"
"2021","Netherlands","Person","91 years","Females","Baseline projections ","18,711"
"2021","Netherlands","Person","92 years","Males","Baseline projections ","6,553"
"2021","Netherlands","Person","92 years","Females","Baseline projections ","15,471"
"2021","Netherlands","Person","93 years","Males","Baseline projections ","4,816"
"2021","Netherlands","Person","93 years","Females","Baseline projections ","12,060"
"2021","Netherlands","Person","94 years","Males","Baseline projections ","3,509"
"2021","Netherlands","Person","94 years","Females","Baseline projections ","9,645"
"2021","Netherlands","Person","95 years","Males","Baseline projections ","2,412"
"2021","Netherlands","Person","95 years","Females","Baseline projections ","7,274"
"2021","Netherlands","Person","96 years","Males","Baseline projections ","1,629"
"2021","Netherlands","Person","96 years","Females","Baseline projections ","5,528"
"2021","Netherlands","Person","97 years","Males","Baseline projections ","1,116"
"2021","Netherlands","Person","97 years","Females","Baseline projections ","3,907"
"2021","Netherlands","Person","98 years","Males","Baseline projections ","646"
"2021","Netherlands","Person","98 years","Females","Baseline projections ","2,582"
"2021","Netherlands","Person","99 years","Males","Baseline projections ","380"
"2021","Netherlands","Person","99 years","Females","Baseline projections ","1,671"
"2021","Netherlands","Person","100 years or over","Males","Baseline projections ","442"
"2021","Netherlands","Person","100 years or over","Females","Baseline projections ","2,336"
"2022","Netherlands","Person","Less than 1 year","Males","Baseline projections ","98,584"
"2022","Netherlands","Person","Less than 1 year","Females","Baseline projections ","92,864"
"2022","Netherlands","Person","1 year","Males","Baseline projections ","98,025"
"2022","Netherlands","Person","1 year","Females","Baseline projections ","92,183"
"2022","Netherlands","Person","2 years","Males","Baseline projections ","97,348"
"2022","Netherlands","Person","2 years","Females","Baseline projections ","91,397"
"2022","Netherlands","Person","3 years","Males","Baseline projections ","96,587"
"2022","Netherlands","Person","3 years","Females","Baseline projections ","90,513"
"2022","Netherlands","Person","4 years","Males","Baseline projections ","95,796"
"2022","Netherlands","Person","4 years","Females","Baseline projections ","89,724"
"2022","Netherlands","Person","5 years","Males","Baseline projections ","91,348"
"2022","Netherlands","Person","5 years","Females","Baseline projections ","85,428"
"2022","Netherlands","Person","6 years","Males","Baseline projections ","90,499"
"2022","Netherlands","Person","6 years","Females","Baseline projections ","84,488"
"2022","Netherlands","Person","7 years","Males","Baseline projections ","92,463"
"2022","Netherlands","Person","7 years","Females","Baseline projections ","87,712"
"2022","Netherlands","Person","8 years","Males","Baseline projections ","91,093"
"2022","Netherlands","Person","8 years","Females","Baseline projections ","85,659"
"2022","Netherlands","Person","9 years","Males","Baseline projections ","93,266"
"2022","Netherlands","Person","9 years","Females","Baseline projections ","88,079"
"2022","Netherlands","Person","10 years","Males","Baseline projections ","95,431"
"2022","Netherlands","Person","10 years","Females","Baseline projections ","89,991"
"2022","Netherlands","Person","11 years","Males","Baseline projections ","97,230"
"2022","Netherlands","Person","11 years","Females","Baseline projections ","92,783"
"2022","Netherlands","Person","12 years","Males","Baseline projections ","97,983"
"2022","Netherlands","Person","12 years","Females","Baseline projections ","92,842"
"2022","Netherlands","Person","13 years","Males","Baseline projections ","98,236"
"2022","Netherlands","Person","13 years","Females","Baseline projections ","92,855"
"2022","Netherlands","Person","14 years","Males","Baseline projections ","96,123"
"2022","Netherlands","Person","14 years","Females","Baseline projections ","91,731"
"2022","Netherlands","Person","15 years","Males","Baseline projections ","98,402"
"2022","Netherlands","Person","15 years","Females","Baseline projections ","92,898"
"2022","Netherlands","Person","16 years","Males","Baseline projections ","99,066"
"2022","Netherlands","Person","16 years","Females","Baseline projections ","94,146"
"2022","Netherlands","Person","17 years","Males","Baseline projections ","102,004"
"2022","Netherlands","Person","17 years","Females","Baseline projections ","97,402"
"2022","Netherlands","Person","18 years","Males","Baseline projections ","106,888"
"2022","Netherlands","Person","18 years","Females","Baseline projections ","101,777"
"2022","Netherlands","Person","19 years","Males","Baseline projections ","108,912"
"2022","Netherlands","Person","19 years","Females","Baseline projections ","104,411"
"2022","Netherlands","Person","20 years","Males","Baseline projections ","111,061"
"2022","Netherlands","Person","20 years","Females","Baseline projections ","107,408"
"2022","Netherlands","Person","21 years","Males","Baseline projections ","114,089"
"2022","Netherlands","Person","21 years","Females","Baseline projections ","111,372"
"2022","Netherlands","Person","22 years","Males","Baseline projections ","113,424"
"2022","Netherlands","Person","22 years","Females","Baseline projections ","110,482"
"2022","Netherlands","Person","23 years","Males","Baseline projections ","114,276"
"2022","Netherlands","Person","23 years","Females","Baseline projections ","111,609"
"2022","Netherlands","Person","24 years","Males","Baseline projections ","112,316"
"2022","Netherlands","Person","24 years","Females","Baseline projections ","110,594"
"2022","Netherlands","Person","25 years","Males","Baseline projections ","113,557"
"2022","Netherlands","Person","25 years","Females","Baseline projections ","109,953"
"2022","Netherlands","Person","26 years","Males","Baseline projections ","113,892"
"2022","Netherlands","Person","26 years","Females","Baseline projections ","111,439"
"2022","Netherlands","Person","27 years","Males","Baseline projections ","117,514"
"2022","Netherlands","Person","27 years","Females","Baseline projections ","114,447"
"2022","Netherlands","Person","28 years","Males","Baseline projections ","117,240"
"2022","Netherlands","Person","28 years","Females","Baseline projections ","114,023"
"2022","Netherlands","Person","29 years","Males","Baseline projections ","118,541"
"2022","Netherlands","Person","29 years","Females","Baseline projections ","114,656"
"2022","Netherlands","Person","30 years","Males","Baseline projections ","119,321"
"2022","Netherlands","Person","30 years","Females","Baseline projections ","115,877"
"2022","Netherlands","Person","31 years","Males","Baseline projections ","119,340"
"2022","Netherlands","Person","31 years","Females","Baseline projections ","115,574"
"2022","Netherlands","Person","32 years","Males","Baseline projections ","114,360"
"2022","Netherlands","Person","32 years","Females","Baseline projections ","111,957"
"2022","Netherlands","Person","33 years","Males","Baseline projections ","112,867"
"2022","Netherlands","Person","33 years","Females","Baseline projections ","110,183"
"2022","Netherlands","Person","34 years","Males","Baseline projections ","112,779"
"2022","Netherlands","Person","34 years","Females","Baseline projections ","109,447"
"2022","Netherlands","Person","35 years","Males","Baseline projections ","111,120"
"2022","Netherlands","Person","35 years","Females","Baseline projections ","109,429"
"2022","Netherlands","Person","36 years","Males","Baseline projections ","108,435"
"2022","Netherlands","Person","36 years","Females","Baseline projections ","106,666"
"2022","Netherlands","Person","37 years","Males","Baseline projections ","106,596"
"2022","Netherlands","Person","37 years","Females","Baseline projections ","104,445"
"2022","Netherlands","Person","38 years","Males","Baseline projections ","103,189"
"2022","Netherlands","Person","38 years","Females","Baseline projections ","101,781"
"2022","Netherlands","Person","39 years","Males","Baseline projections ","103,250"
"2022","Netherlands","Person","39 years","Females","Baseline projections ","102,227"
"2022","Netherlands","Person","40 years","Males","Baseline projections ","104,268"
"2022","Netherlands","Person","40 years","Females","Baseline projections ","104,636"
"2022","Netherlands","Person","41 years","Males","Baseline projections ","105,632"
"2022","Netherlands","Person","41 years","Females","Baseline projections ","105,552"
"2022","Netherlands","Person","42 years","Males","Baseline projections ","101,852"
"2022","Netherlands","Person","42 years","Females","Baseline projections ","102,229"
"2022","Netherlands","Person","43 years","Males","Baseline projections ","101,722"
"2022","Netherlands","Person","43 years","Females","Baseline projections ","102,527"
"2022","Netherlands","Person","44 years","Males","Baseline projections ","99,714"
"2022","Netherlands","Person","44 years","Females","Baseline projections ","101,121"
"2022","Netherlands","Person","45 years","Males","Baseline projections ","101,089"
"2022","Netherlands","Person","45 years","Females","Baseline projections ","101,371"
"2022","Netherlands","Person","46 years","Males","Baseline projections ","101,094"
"2022","Netherlands","Person","46 years","Females","Baseline projections ","102,587"
"2022","Netherlands","Person","47 years","Males","Baseline projections ","105,220"
"2022","Netherlands","Person","47 years","Females","Baseline projections ","107,069"
"2022","Netherlands","Person","48 years","Males","Baseline projections ","108,795"
"2022","Netherlands","Person","48 years","Females","Baseline projections ","110,718"
"2022","Netherlands","Person","49 years","Males","Baseline projections ","117,192"
"2022","Netherlands","Person","49 years","Females","Baseline projections ","119,743"
"2022","Netherlands","Person","50 years","Males","Baseline projections ","123,663"
"2022","Netherlands","Person","50 years","Females","Baseline projections ","124,461"
"2022","Netherlands","Person","51 years","Males","Baseline projections ","128,973"
"2022","Netherlands","Person","51 years","Females","Baseline projections ","129,438"
"2022","Netherlands","Person","52 years","Males","Baseline projections ","132,028"
"2022","Netherlands","Person","52 years","Females","Baseline projections ","131,595"
"2022","Netherlands","Person","53 years","Males","Baseline projections ","126,113"
"2022","Netherlands","Person","53 years","Females","Baseline projections ","126,162"
"2022","Netherlands","Person","54 years","Males","Baseline projections ","125,076"
"2022","Netherlands","Person","54 years","Females","Baseline projections ","124,146"
"2022","Netherlands","Person","55 years","Males","Baseline projections ","125,553"
"2022","Netherlands","Person","55 years","Females","Baseline projections ","124,653"
"2022","Netherlands","Person","56 years","Males","Baseline projections ","127,604"
"2022","Netherlands","Person","56 years","Females","Baseline projections ","126,018"
"2022","Netherlands","Person","57 years","Males","Baseline projections ","129,346"
"2022","Netherlands","Person","57 years","Females","Baseline projections ","128,249"
"2022","Netherlands","Person","58 years","Males","Baseline projections ","126,598"
"2022","Netherlands","Person","58 years","Females","Baseline projections ","125,813"
"2022","Netherlands","Person","59 years","Males","Baseline projections ","123,392"
"2022","Netherlands","Person","59 years","Females","Baseline projections ","123,819"
"2022","Netherlands","Person","60 years","Males","Baseline projections ","121,567"
"2022","Netherlands","Person","60 years","Females","Baseline projections ","122,238"
"2022","Netherlands","Person","61 years","Males","Baseline projections ","117,905"
"2022","Netherlands","Person","61 years","Females","Baseline projections ","118,546"
"2022","Netherlands","Person","62 years","Males","Baseline projections ","116,193"
"2022","Netherlands","Person","62 years","Females","Baseline projections ","117,146"
"2022","Netherlands","Person","63 years","Males","Baseline projections ","112,360"
"2022","Netherlands","Person","63 years","Females","Baseline projections ","113,480"
"2022","Netherlands","Person","64 years","Males","Baseline projections ","109,114"
"2022","Netherlands","Person","64 years","Females","Baseline projections ","110,825"
"2022","Netherlands","Person","65 years","Males","Baseline projections ","106,757"
"2022","Netherlands","Person","65 years","Females","Baseline projections ","108,114"
"2022","Netherlands","Person","66 years","Males","Baseline projections ","102,511"
"2022","Netherlands","Person","66 years","Females","Baseline projections ","105,432"
"2022","Netherlands","Person","67 years","Males","Baseline projections ","100,641"
"2022","Netherlands","Person","67 years","Females","Baseline projections ","102,725"
"2022","Netherlands","Person","68 years","Males","Baseline projections ","98,028"
"2022","Netherlands","Person","68 years","Females","Baseline projections ","100,601"
"2022","Netherlands","Person","69 years","Males","Baseline projections ","97,240"
"2022","Netherlands","Person","69 years","Females","Baseline projections ","100,002"
"2022","Netherlands","Person","70 years","Males","Baseline projections ","92,868"
"2022","Netherlands","Person","70 years","Females","Baseline projections ","95,553"
"2022","Netherlands","Person","71 years","Males","Baseline projections ","91,779"
"2022","Netherlands","Person","71 years","Females","Baseline projections ","95,388"
"2022","Netherlands","Person","72 years","Males","Baseline projections ","91,439"
"2022","Netherlands","Person","72 years","Females","Baseline projections ","95,524"
"2022","Netherlands","Person","73 years","Males","Baseline projections ","92,492"
"2022","Netherlands","Person","73 years","Females","Baseline projections ","97,071"
"2022","Netherlands","Person","74 years","Males","Baseline projections ","94,552"
"2022","Netherlands","Person","74 years","Females","Baseline projections ","101,290"
"2022","Netherlands","Person","75 years","Males","Baseline projections ","95,370"
"2022","Netherlands","Person","75 years","Females","Baseline projections ","102,556"
"2022","Netherlands","Person","76 years","Males","Baseline projections ","65,929"
"2022","Netherlands","Person","76 years","Females","Baseline projections ","72,580"
"2022","Netherlands","Person","77 years","Males","Baseline projections ","66,430"
"2022","Netherlands","Person","77 years","Females","Baseline projections ","74,347"
"2022","Netherlands","Person","78 years","Males","Baseline projections ","60,666"
"2022","Netherlands","Person","78 years","Females","Baseline projections ","68,794"
"2022","Netherlands","Person","79 years","Males","Baseline projections ","53,337"
"2022","Netherlands","Person","79 years","Females","Baseline projections ","62,080"
"2022","Netherlands","Person","80 years","Males","Baseline projections ","48,189"
"2022","Netherlands","Person","80 years","Females","Baseline projections ","57,434"
